Clinics,Description,Category,City,Country,rating,Review,Address,Phone_number,Availability,Site_url,Status_working
Smile Eyes München Alte Börse (Stachus) - Augenmedizin+Augenlasern München,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.3,-188,2A Lenbachplatz,· 089 97887733,,⋅ Opens 8 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjeteSLi_uLAxVplIMHHbBIKxwYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI3cQ4odvN2u6ST87j2yzAL1i0hg08rQ6p-Z2akDcdecpzIf6SqiogcaApH6EALw_wcB&ohost=www.google.com&cid=CAESVeD2lIwL7gDUvYlUAcpzWaepyNmbkPyUN6DZNiQBuAOjffuY7BLHacKjZAwp_U7SuIe_4A2t0OnHeajFRqSAq5TeLOt4EcwXYBCEuhxvD5MyJvmIJV0&sig=AOD64_09Eqhqx7w3j6B8aZgenabIdsrsAg&q=&ctype=99&ved=2ahUKEwi-_N6Li_uLAxXb_7sIHd-YNXIQhKwBegQIHBAP&adurl=
eye center | Haidhausen,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.6,-79,Einsteinstraße 1,· +49 89 45453040,,⋅ Opens 8:30 AM Mon,https://www.augenzentrum.net/
Eye Center Munich Nymphenburger Höfe,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.8,-132,Nymphenburger Str. 4,· +49 89 183511,,⋅ Opens 8:15 AM Mon,https://www.augenarzt-muc.de/
"Department of Ophthalmology, University of Munich",· Eye care center,Ophthalmology  clinics,Munich,Germany,2.6,-892,Mathildenstraße 8,· +49 89 440053811,,,https://www.klinikum.uni-muenchen.de/Augenklinik-und-Poliklinik/de/index.html
Ophthalmology Dr. Hülya Yüksektepe,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.8,-134,Schützenstr 5,· +49 89 45214636,,⋅ Opens 8 AM Mon,https://augenzentrum-eckert.de/standorte/muenchen-mitte/
EYE CLINIC HERZOG CARL THEODOR,· Eye care center,Ophthalmology  clinics,Munich,Germany,4,-100,Nymphenburger Str. 43,· +49 89 1260050,,⋅ Opens 7:30 AM Mon,http://www.augenklinik-muenchen.de/?utm_source=gmb&utm_medium=organic
Fachärzte für Augenheilkunde Prof. Welge-Lüssen & Kollegen München Zentrum,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.7,-47,"Eingang:, Eisenmannstraße 4/im 4.OG",· +49 89 593845,,⋅ Opens 8:30 AM Mon,http://www.augenarzt-muenchen-zentrum.de/
"Augenzentrum Brienner Hof - Private Augenarztpraxis - Prof. Dr. Anselm Kampik, Dr. Johann Rüping & PD Dr. Dr. Daniel Kampik",· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.9,-30,Brienner Str. 12,· +49 89 85633470,,⋅ Opens 8:30 AM Mon,http://augenzentrum-brienner-hof.de/
SÜDBLICK Ophthalmology - Munich Rosenhenheimer Platz,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4,-65,Weißenburger Str. 1,· +49 89 488441,,⋅ Opens 8 AM Mon,https://suedblick.de/standorte/augenarztpraxis-muenchen-rosenheimer-platz/
SÜDBLICK Augenzentrum - München Neuhausen,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.8,-68,Nymphenburger Str. 181,· +49 89 133301,,⋅ Opens 8 AM Mon,https://suedblick.de/standorte/augenzentrum-muenchen-neuhausen/
Augenklinik München Dr. Neuhann | Augentagesklinik Marienplatz,· Eye care center,Ophthalmology  clinics,Munich,Germany,4.4,-115,Marienplatz 18/19,· +49 89 2324100,,⋅ Opens 8 AM Mon,https://augenklinik-marienplatz.de/?utm_source=maps&utm_medium=maps&utm_campaign=maps
Augenlasern in München - Laser EYEMUNICH,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.9,-46,Nymphenburger Str. 43,· +49 89 189084767,,⋅ Opens 9 AM Mon,https://www.eyemunich.de/
Augenarzt München | MVZ Dr. Neuhann | Augenärzte an der Oper,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.4,-91,Residenzstraße 9/4. OG,· +49 89 2308890,,⋅ Opens 8 AM Mon,https://mvz-dr-neuhann.de/?utm_source=maps&utm_medium=maps&utm_campaign=maps
EuroEyes AugenLaserZentrum München-Stachus,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.8,-78,Bayerstraße 3,· +49 89 5008090,,⋅ Opens 8 AM Mon,https://www.euroeyes.de/muenchen/
Smile Eyes München Alte Börse (Stachus) - Augenmedizin+Augenlasern München,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.2,-189,Lenbachpl. 2A,· +49 89 97887733,,⋅ Opens 8 AM Mon,https://smileeyes.de/muenchen/
Makula-Netzhaut-Zentrum-München,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,5,-12,Frauenplatz 10,· +49 89 481300,,⋅ Opens 8 AM Mon,http://www.makula-netzhaut-zentrum-muenchen.de/
AUGENZENTRUM München Schwabing | Prof. Dr. med. Ricarda G. Schumann,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,5,-5,Münchner Freiheit 2,· +49 89 33037066,,⋅ Opens 8 AM Mon,https://www.augenzentrum-schwabing.com/
REALEYES Augenklinik Theresienhöhe - Augenlaser- und Linsenchirurgie,· Ophthalmology clinic,Ophthalmology  clinics,Munich,Germany,4.1,-86,Theresienhöhe 12,· +49 89 24887430,,⋅ Opens 8:30 AM Mon,https://www.realeyes.de/augenklinik-theresienhoehe/
Augenzentrum Dr. A. Dashevsky,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.4,-90,Nymphenburger Str. 43,· +49 89 189084760,,⋅ Opens 9 AM Mon,https://www.augenchirurgie-muenchen.de/
Lasik Care - Augenlasern & LASIK in München,· Lasik surgeon,Ophthalmology  clinics,Munich,Germany,4.2,-148,Luisenstraße 4,· +49 89 5488894250,,⋅ Opens 9 AM Mon,https://www.lasikcare.de/augenlasern-muenchen/?pid=2501&utm_source=google_maps&utm_medium=mybusiness&utm_campaign=muenchen&utm_content=content
Dr. Muriel Pitrat,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.7,-12,Max-Weber-Platz 11,· +49 89 475147,,⋅ Opens 8:30 AM Mon,https://www.realeyes.de/standorte/max-weber-platz/
Smile Eyes München Alte Börse (Stachus) - Augenmedizin+Augenlasern München,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.3,-188,2A Lenbachplatz,· 089 97887733,,⋅ Opens 8 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiRw5eQi_uLAxWQgoMHHVHPM1sYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI1-KKKA4DLCsCx262AYbosvjrZnHxoaTiqJ1OSZoSipF_kH0vKCTfsaAtMsEALw_wcB&ohost=www.google.com&cid=CAESVeD2ONlhIc3zqykGML5VD129_YbTxTehSdjMyQ5l0u-_x90RrgXnTzcuwhRK9vauz3cLrG03isYtORBc__pqQqFobx5c7g9JN4FwCHVsjPGhjOOxBzQ&sig=AOD64_3XLJJXPmTJ3U2G0lVv_I0wz7U9Kw&q=&ctype=99&ved=2ahUKEwiZsJKQi_uLAxV7h_0HHWjpHqg4FBCErAF6BAgcEA8&adurl=
Optical Express - Augen Lasern München,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.7,-100,Arabellastraße 19a,· +49 89 92800410,,⋅ Opens 9 AM Mon,https://www.opticalexpress.de/zentren/deutschland/muenchen?utm_source=google&utm_medium=organic&utm_campaign=google-my-business
MVZ REALEYES Augenarztpraxis Alter Messeplatz,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4,-20,Alter Messepl. 6a,· +49 89 506392,,⋅ Opens 3 PM Mon,https://www.realeyes.de/
Prof. Parasta & Kollegen - MUNICH EYE Augenzentrum München,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.6,-43,Einsteinstraße 1,· +49 89 45453040,,⋅ Opens 8:30 AM Mon,http://www.augenzentrum.net/
Augenärztliches Zentrum - Dr. Frieling-Reuss & Kollegen,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,3.9,-76,Weinstraße 3,· +49 89 2368590,,⋅ Opens 8:30 AM Mon,https://www.augenaerzte-am-rathaus.de/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Prof. Dr. Haritoglou Prof. Dr. Schultheiß Prof. Dr. Klink,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.1,-13,Nymphenburger Str. 43,· +49 89 1270930,,⋅ Opens 8 AM Mon,http://www.augen-chirurgie-muenchen.de/
EuroEyes AugenLaserZentrum München am Frauenplatz,· Ophthalmology clinic,Ophthalmology  clinics,Munich,Germany,4.8,-16,Frauenplatz 10,· +49 89 23885240,,⋅ Opens 10 AM Mon,https://www.euroeyes.de/muenchen/
REALEYES Augenarztpraxis Palais an der Oper,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.4,-18,Maximilianstraße 2a,· +49 89 21112890,,⋅ Opens 8:30 AM Tue,https://www.realeyes-oper.de/
Augenärzte am Stachus,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.4,-68,Sonnenstraße 1,· +49 89 54598711,,⋅ Opens 8 AM Mon,http://www.augenaerzte-am-stachus.de/
MVZ REALEYES Augenarztpraxis Schwabing,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,3.9,-44,Karl-Theodor-Straße 91,· +49 89 24887430,,⋅ Opens 8:30 AM Mon,https://www.realeyes.de/standorte/schwabing/
Dr. med. Janna Harder - Augenärztin im Ludwigpalais,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,5,-82,Ludwigstraße 10,· +49 89 45224992,,⋅ Opens 8:15 AM Mon,https://augenaerztin-ludwigpalais.de/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Klinik und Poliklinik für Augenheilkunde am Klinikum rechts der Isar,· Ophthalmology clinic,Ophthalmology  clinics,Munich,Germany,3.3,-139,Ismaninger Str. 22,· +49 89 41402310,,,https://www.augenklinik.mri.tum.de/
Augenlaser München – Augenzentrum Nymphenburger Höfe München,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,5,-10,Nymphenburger Str. 4,· +49 89 70088080,,⋅ Opens 8:30 AM Mon,https://augenlaser-muc.de/
Prof. Dr. med. Habil. Thomas F. Neuhann,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.1,-57,Helene-Weber-Allee 19,· +49 89 1594040,,⋅ Opens 8 AM Mon,http://www.neuhann.de/
Lidclinic Pfeiffer. Dr. med. Markus & Nuria Pfeiffer,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.7,-81,Seidlstraße 30/6 Stock,· +49 89 1235858,,⋅ Opens 8:30 AM Mon,http://www.lidclinic.de/
REALEYES Augenarztpraxis Sendlinger Tor,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,3.2,-52,Sonnenstraße 26,· +49 89 1499037650,,⋅ Opens 8:30 AM Mon,https://www.realeyes.de/standorte/sendlinger-tor/
Prof. Lukas Reznicek und Prof. Bernhard Lachenmayr,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.4,-30,Ottostraße 17,· +49 89 2603791,,⋅ Opens 8:30 AM Mon,https://www.prof-reznicek.de/
Augenarzt München Maximilianstrasse – Prof. Dr. Marcus Kernt - Privat-Augenarztpraxis,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,5,-3,Maximilianstraße 32,.+49 89 28807500,,,https://www.augenarzt-maximilianstrasse.de/
Prof. Dr. med. Peter Heidenkummer,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,4.6,-9,Pfarrstraße 14,· +49 89 23241936,,⋅ Opens 9 AM Mon,https://www.prof-heidenkummer.de/
Dr. med Andreas Zarth Augenarzt Privatpraxis,· Ophthalmologist,Ophthalmology  clinics,Munich,Germany,5,-95,Theatinerstraße 40,· +49 89 541982160,,⋅ Opens 8 AM Mon,https://www.dr-zarth.de/
aesthetic skin München | Dauerhafte Haarentfernung & Apparative Kosmetik,· Waxing Hair-Removal Service,Dermatology clinics,Munich,Germany,4.9,-206,27 Widenmayerstraße,· 089 44281161,,⋅ Opens 8 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiA2966i_uLAxXckYMHHWcBBSwYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI0TbjVdwGCCci6IgICoanWk6b4oDfTBPaf4Zag1YT6M8WBASevKpUIaAopQEALw_wcB&ohost=www.google.com&cid=CAESVeD2iJxZLIlgVy7brTydgm_ltJSQ5XTLkrKuaS-tWXMKJlW9fSXCbqHvhF3IyRMd38FbEYAyXRDGhcmj0x87ShPkYmUcJ_HjvZBoxNJw813lYnOLlP8&sig=AOD64_0GcKMGsN0S4w_97d1Z69aUWzf2uQ&q=&ctype=99&ved=2ahUKEwjUr9m6i_uLAxXeh_0HHUE5J38QhKwBegQIJBAP&adurl=
DermArtis dermatologist Zentrum München,· Dermatologist,Dermatology clinics,Munich,Germany,4.9,-108,Sendlinger Str. 37/3. Stock,· +49 89 25542120,,⋅ Opens 8 AM Mon,https://www.hautarztzentrum-muenchen.de/
Dermatologie & Phlebologie Altstadt - München - Dr. Mareike Kensy,· Dermatologist,Dermatology clinics,Munich,Germany,4.8,-144,Kaufingerstraße 17,· +49 89 954282702,,⋅ Opens 7:30 AM Mon,http://dermavenen.de/
"Dermatologie am Sendlinger Tor München - Dr. med. Esther Wißmüller und Kollegen - Haut, Venen & Ästhetik (Privatpraxis )",· Dermatologist,Dermatology clinics,Munich,Germany,4.6,-102,Sendlinger Str. 29,· +49 89 238874321,,⋅ Opens 8 AM Mon,https://hautarzt-zentrum-muenchen.de/
Privatärztliche Praxis für Dermatologie und Ästhetik in München - Dr. med. Susanne Steinkraus,· Dermatologist,Dermatology clinics,Munich,Germany,5,-18,Altheimer Eck 10,.+49 89 89675002,,,https://www.steinkraus-muenchen.de/
Skin and Laser Center at the Opera,· Dermatologist,Dermatology clinics,Munich,Germany,4.9,-58,Perusastraße 5,· +49 89 26022442,,⋅ Opens 8:30 AM Mon,https://www.haut-und-laser-zentrum.de/
Dermatologist center at Marienplatz / Munich,· Dermatologist,Dermatology clinics,Munich,Germany,4.6,-31,Rosenstraße 6,· +49 89 2608191,,⋅ Opens 8 AM Mon,http://www.hautzentrum-marienplatz.de/
Dermatologie am Dom | OP-Zentrum - Dr. med. Hans-Ulrich Voigt,· Dermatologist,Dermatology clinics,Munich,Germany,5,-95,Promenadepl. 10,.+49 89 299657,,,https://www.dermatologie-am-dom.de/
ISARDERMA Dr. med. Isabell Sick,· Dermatologist,Dermatology clinics,Munich,Germany,4.8,-125,Altheimer Eck 2,· +49 89 594990,,⋅ Opens 8 AM Mon,http://www.isarderma.de/
Dr. med. Sabine Zenker,· Dermatologist,Dermatology clinics,Munich,Germany,4.6,-14,Maximilianstraße 16,· +49 89 5527690,,⋅ Opens 9 AM Mon,http://www.dr-zenker.de/
Dr. Georg Schuhmachers | Aestheticum | Medizin & Ästhetik am Stachus,· Dermatologist,Dermatology clinics,Munich,Germany,4.8,-57,Karlsplatz 4,· +49 89 597927,,⋅ Opens 8:30 AM Mon,https://aestheticum-stachus.de/
SKINMANAGER | Dr. med. Daniel S. Müller | Privatpraxis & Selbstzahler,· Dermatologist,Dermatology clinics,Munich,Germany,5,-33,Einsteinstraße 127,· +49 89 58960992,,⋅ Opens 9 AM Tue,http://www.skinmanager.net/
DERMA HERING private dermatology practice Dr. med. Patrick Hering,· Dermatologist,Dermatology clinics,Munich,Germany,4.8,-37,Heiliggeiststraße 7,.+49 89 21023474,,,https://www.jameda.de/patrick-hering/hautarzt-dermatologe-allergologe/muenchen?utm_medium=GMB&utm_source=GMB&utm_campaign=GMB
skinforever® - Marta Maria Berger - Privatpraxis für Dermatologie,· Dermatologist,Dermatology clinics,Munich,Germany,5,-23,Blumenstraße 1,.+49 89 21542854,,,http://www.skinforever.de/
Dermatologie Zentrum Prof. Dr. M. Braun-Falco (Privatpraxis),· Dermatologist,Dermatology clinics,Munich,Germany,4.5,-43,Nymphenburger Str. 22,· +49 89 579497730,,⋅ Opens 8 AM Mon,http://www.dermatologie-braunfalco.de/
Dermatologists Munich | Dr. med. Hannes Reinhardt,· Dermatologist,Dermatology clinics,Munich,Germany,4.5,-269,Wendl-Dietrich-Straße 6,· +49 89 13959900,,⋅ Opens 8:30 AM Mon,http://www.muenchner-hautarzt.de/
ARTEMED Fachklinik Diagnose- und Therapiezentrum für Venen und Haut,· Dermatologist,Dermatology clinics,Munich,Germany,4.7,-175,Mozartstraße 14a-16,· +49 89 514090,,⋅ Opens 8 AM Mon,https://www.artemedmuenchen.de/
Dermatologie am St. Anna Platz - Hautarzt Lehel - Privatpraxis,· Dermatologist,Dermatology clinics,Munich,Germany,4.9,-65,St.-Anna-Straße 15,· +49 89 61423636,,⋅ Opens 8 AM Mon,https://www.dermatologie-lehel.de/
Private Practice Dr. Tatjana Pavicic,· Dermatologist,Dermatology clinics,Munich,Germany,4.8,-100,Maximilianstraße 36,· +49 89 55293445,,⋅ Opens 9 AM Mon,http://www.pavicic-muenchen.de/
California Skin | Botox und Hyaluron in München,· Skin care clinic,Dermatology clinics,Munich,Germany,4.9,-105,Altheimer Eck 10,· +49 89 89674293,,⋅ Opens 9 AM Mon,https://www.muenchen.california-skin.de/?utm_source=google&utm_medium=gmb&utm_campaign=cs-muenchen
"Derma Marienplatz, Praxis Dr. med. Hanna M. D. Halter",· Dermatologist,Dermatology clinics,Munich,Germany,4.9,-38,Marienplatz 20,· +49 89 23077788,,⋅ Opens 9 AM Mon,http://www.derma-marienplatz.de/
aesthetic skin München | Dauerhafte Haarentfernung & Apparative Kosmetik,· Waxing Hair-Removal Service,Dermatology clinics,Munich,Germany,4.9,-206,27 Widenmayerstraße,· 089 44281161,,⋅ Opens 8 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi7ya--i_uLAxV9k4MHHQcMAWkYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI1DIXmVFp8m5amuN2cvGeGeqd0NdQPbeM4-EiUWZiQfkph9WzlJvnwaAiEKEALw_wcB&ohost=www.google.com&cid=CAESVeD2RwQu27a4Kv_OKJyKd6HYDMUzNYoVu1-7hhYpnq9FV-_xLymwr_vxxgAoh2-_M2ryToPUfMjGjT-vZo16-ovt_TcJu9wqKwOc_Fs21R7xep19kYs&sig=AOD64_1FBzKRKqRlXotHOPgsVNu5T-uwrg&q=&ctype=99&ved=2ahUKEwjkmaq-i_uLAxXQh_0HHZllCK84FBCErAF6BAgcEA8&adurl=
"Dermatologie am Sendlinger Tor - Haut, Venen und Ästhetik",· Dermatologist,Dermatology clinics,Munich,Germany,4,-13,Sendlinger Str. 29,· +49 89 238874321,,⋅ Opens 7:30 AM Mon,https://hautarzt-muenchen-sendlinger-tor.de/
Dr. med. Juliane Habig,· Dermatologist,Dermatology clinics,Munich,Germany,4.7,-88,Promenadepl. 12,· +49 89 22880102,,⋅ Opens 9 AM Mon,https://schoene-haut.info/
Prof. Dr. med. Monika Schmid-Wendtner,· Dermatologist,Dermatology clinics,Munich,Germany,5,-2,Nußbaumstraße 12,· +49 89 599888820,,⋅ Opens 8:30 AM Mon,http://ioz-muenchen.de/aerzte/schmid-wendtner.html
Dr. med. Jürgen Ellwanger,· Dermatologist,Dermatology clinics,Munich,Germany,5,-67,Ottostraße 11,· +49 89 55293670,,⋅ Opens 8 AM Mon,https://www.dermatologemuenchen.com/
Hautarzt München Glockenbach - Prof. Dr. med. Gerd Gauglitz,· Dermatologist,Dermatology clinics,Munich,Germany,4.6,-178,Baaderstraße 86,· +49 89 182418,,⋅ Opens 8 AM Mon,https://hautarzt-glockenbach.com/
Dr. med. Kessler/ Dr. med. Schubert & Kollegen | Dermatologe Allergologe | München,· Dermatologist,Dermatology clinics,Munich,Germany,3.5,-240,Leopoldstraße 18,· +49 89 58808700,,⋅ Opens 9 AM Mon,https://www.hautarzt-schwabing.de/
Dermazent – Dermatologie im Zentrum – Hautarzt München,· Dermatologist,Dermatology clinics,Munich,Germany,3.5,-79,Hackenstraße 2,· +49 89 265863,,⋅ Opens 8 AM Mon,https://hautarzt-muenchen.com/
Dermatologists am Gasteig,· Dermatologist,Dermatology clinics,Munich,Germany,4.2,-30,Rosenheimer Str. 2,· +49 89 4587360,,⋅ Opens 8:30 AM Mon,http://www.hautaerzte-gasteig.de/
Skin Concept Institut für Dermatokosmetik - München,· Medical spa,Dermatology clinics,Munich,Germany,4.6,-10,Theatinerstraße 46,· +49 89 24214750,,⋅ Opens 8 AM Mon,http://www.skin-concept.de/
"Dermatologie, Allergologie, Umweltmedizin II Prof. Stolz - Thalkirchner Straße | München Klinik",· Dermatologist,Dermatology clinics,Munich,Germany,3.8,-82,Thalkirchner Str. 48/2. OG,· +49 89 51476880,,⋅ Opens 8:15 AM Mon,https://www.muenchen-klinik.de/krankenhaus/thalkirchner-strasse/dermatologie-stkm/
Dermazentrum München,· Dermatologist,Dermatology clinics,Munich,Germany,3.3,-148,Volkartstraße 5,· +49 89 59976080,,⋅ Opens 8 AM Mon,https://dermazentrum-muenchen.de/
Meine Haut München | Praxis Dr. Elisabeth Schuhmachers,· Dermatologist,Dermatology clinics,Munich,Germany,4.6,-23,Rosenstraße 7,· +49 89 255468110,,⋅ Opens 8:30 AM Tue,http://www.hautarzt-schuhmachers.de/
Medical Aesthetics Munich,· Skin care clinic,Dermatology clinics,Munich,Germany,5,-35,Jagdstraße 3,· +49 1517 4489011,,⋅ Opens 12 PM Sun,https://www.aestheticsmunich.com/
Dermatologie im Isarklinikum - Privatpraxis,· Dermatologist,Dermatology clinics,Munich,Germany,4.7,-13,Sonnenstraße 24 - 26 Rückgebäude,· +49 89 23024600,,⋅ Opens 8:15 AM Mon,https://dermatologie-isarklinikum.de/kontakt/
Dermazentrum München,· Dermatologist,Dermatology clinics,Munich,Germany,3.1,-311,Albert-Roßhaupter-Straße 32,· +49 89 59976080,,⋅ Opens 8 AM Mon,https://dermazentrum-muenchen.de/
Dr. med. Claudia Graefe Privatpraxis,· Dermatologist,Dermatology clinics,Munich,Germany,5,-10,"in den Fünf Höfen, Salvatorstraße 3",· +49 89 18932585,,⋅ Opens 9 AM Mon,http://www.graefe-derma.de/
Frau Dr. Marcella Malmusi,· Dermatologist,Dermatology clinics,Munich,Germany,4.5,-36,Müllerstraße 54,· +49 89 26022594,,⋅ Opens 8 AM Mon,https://www.hautarzt-glockenbach.de/
Medical Cosmetics & Spa,· Beauty salon,Dermatology clinics,Munich,Germany,5,-86,Augustenstraße 44,· +49 89 45459393,,⋅ Opens 10 AM Mon,https://medical-cosmetics-spa.de/
Heilpraktikerin Heike Obermeier,· Counsellor,Physical Therapy & Rehabilitation Clinic,Munich,Germany,5,-10,40 Nordendstraße,· 089 90776714,,⋅ Opens 9 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjWp6v7i_uLAxV8rIMHHYdWAEYYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI1o10vXcSPVjqsm1YayxCWAsQLaSIAyYc4fy2mSyvbiU8cD32IoQ5kaAovIEALw_wcB&ohost=www.google.com&cid=CAESVeD2ONZ2bE8q9WNvvnFSPzKXwN3YVzv_ASIIyDEk7jTxg5Af_ANME1wlAnUH1k_4c5OsufCBmOjR7lxWdZKT45_fIvtWEalWaQGT_62f57WMLC2IW6Y&sig=AOD64_0l1YG0UMUrVQVrdVYARZRiTUwSxg&q=&ctype=99&ved=2ahUKEwjKyqT7i_uLAxX1g_0HHWMuBXEQhKwBegQIHBAP&adurl=
reha neuhausen GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.8,-115,Nymphenburger Str. 154,· +49 89 1665164,,⋅ Opens 7 AM Mon,http://reha-neuhausen.de/
Physiotherapy & Rehabilitation Roll,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.6,-29,Hohenwarter Str. 12,· +49 89 5803885,,⋅ Opens 9 AM Mon,http://www.physiotherapie-laim.de/?y_source=1_MzU0ODg5MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Giesing Rehab Sport GmbH,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.5,-130,Deisenhofener Str. 80,· +49 89 45216390,,⋅ Opens 7 AM Mon,http://www.giesinger-reha-sport.de/
Therapie- und Trainingszentrum München,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.5,-145,Grünwalder Str. 72,· +49 89 62111120,,⋅ Opens 8 AM Mon,https://www.schoen-klinik.de/therapie-und-trainingszentrum-muenchen?utm_source=Google&utm_medium=Yext&y_source=1_MzY3OTI4MjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
GESUND Reha rechts der Isar GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,5,-107,Kirchenstraße 17 C - D,· +49 89 41118490,,⋅ Opens 7:45 AM Mon,https://www.gesund-reha.de/physiotherapie-haidhausen/
Reha München GmbH Society for Ambulatory Rehabilitation,· Occupational therapist,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.7,-65,Schönstraße 10,· +49 89 659009,,⋅ Opens 7:30 AM Mon,https://reha-muenchen.de/
Physiotherapie THE TREATMENT Dominik Poethen,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.5,-65,Kaiserstraße 26,· +49 89 54041863,,⋅ Opens 7:30 AM Mon,http://www.the-treatment.de/
Physiotherapy Münchner Freiheit,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,5,-105,Haimhauserstraße 4,· +49 89 335863,,⋅ Opens 7 AM Mon,http://www.physio-schwabing.de/
GZM - Gesundheitszentrum am Maximiliansplatz Physiotherapie & Training,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.9,-368,Prannerstraße 15,· +49 89 294445,,⋅ Opens 7 AM Mon,https://www.gzm-physio.com/
RZM Rehazentrum München,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Munich,Germany,3.9,-76,Carl-Wery-Straße 26,· +49 89 1490050,,⋅ Opens 7 AM Mon,https://www.rehazentrum-muenchen.com/
ZAR München Nord - Zentrum für ambulante Rehabilitation,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.8,-42,Frankfurter Ring 15-17,· +49 89 2323810,,⋅ Opens 8 AM Mon,https://www.zar.de/muenchen-nord
ZAR München West - Zentrum für ambulante Rehabilitation,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Munich,Germany,3.6,-94,Garmischer Str. 7,· +49 89 54035670,,⋅ Opens 7:30 AM Mon,https://www.zar.de/muenchen-west
DGAPV & OLTA GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.5,-78,Candidpl. 13/3.OG,· +49 89 62011999,,⋅ Closes 9 PM,http://www.dgapv-physiox.com/
MedicSports München | Physiotherapie Neuhausen-Nymphenburg,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Munich,Germany,4.8,-58,Gutenbergstraße 1/Etage 1,· +49 89 12711123,,⋅ Opens 8 AM Mon,https://www.medicsports-muenchen.de/
